id,name,latitude,longitude,neighbourhood_cleansed,city,property_type,room_type,bedrooms,bathrooms,price,host_since,host_is_superhost,guests_included,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy
17591050,Historic Home Near Downtown Asheville Pvt Bed/Bath,35.61217,-82.55136,28804,Asheville,House,Private room,1,1.0,52.0,2017-03-06,t,2,1,245,99.0,f,flexible
17606368,"Hidden Cove on the doorstep of Downtown Asheville; HOT TUB, Game Rm, LUXURY!",35.61614,-82.52062,28805,Asheville,House,Entire home/apt,4,4.0,627.0,2016-09-21,t,10,2,33,99.0,t,super_strict_60
17618702,Mountain Chalet close to Biltmore,35.5565,-82.60181999999999,28806,Asheville,Chalet,Entire home/apt,4,3.5,375.0,2016-05-13,t,5,3,114,99.0,f,strict_14_with_grace_period
17634705,"Warm, Relaxed Home in West Asheville",35.5807,-82.59487,28806,Asheville,Bungalow,Entire home/apt,1,1.0,99.0,2016-05-30,t,2,2,216,100.0,f,strict_14_with_grace_period
17638575,West Side Botanical Retreat,35.57986,-82.60331,28806,Asheville,House,Entire home/apt,2,1.0,200.0,2016-07-06,f,1,2,50,96.0,f,strict_14_with_grace_period
17648416,Enjoy the Old Fashioned Wood Burning Stove in Cozy Bungalow,35.60224,-82.54885999999999,28801,Asheville,Apartment,Entire home/apt,1,1.0,999.0,2012-02-21,t,2,2,72,100.0,t,strict_14_with_grace_period
17649947,Private Studio–Walk to West Asheville,35.584540000000004,-82.60553,28806,Asheville,Apartment,Entire home/apt,1,1.0,74.0,2016-05-13,f,1,2,176,99.0,f,strict_14_with_grace_period
17653835,Just West of West Asheville Studio,35.56778,-82.63225,28806,Asheville,Apartment,Entire home/apt,0,1.0,80.0,2015-06-16,t,1,2,140,98.0,f,flexible
17697321,"""Super Close to Everything,""  Private Studio",35.57938,-82.53899,28803,Asheville,Apartment,Entire home/apt,1,1.0,87.0,2016-09-04,t,1,2,161,100.0,t,flexible
17718592,"Comfy 4br Home, Great Location, 15 min to Downtown",35.569379999999995,-82.63659,28806,Asheville,House,Entire home/apt,4,2.0,99.0,2013-04-09,f,1,2,137,97.0,f,moderate
17726977,Cozy Private Suite Near Biltmore & Downtown,35.56435,-82.51964,28803,Asheville,House,Private room,1,1.0,95.0,2012-12-19,t,2,1,102,96.0,f,flexible
17780854,Serene Private Bed & Bath for Female Travelers,35.64479,-82.47351,28805,Asheville,House,Private room,1,1.0,60.0,2016-08-02,t,2,2,53,98.0,t,flexible
17787933,Urban Oasis in Asheville,35.645590000000006,-82.52322,28804,Asheville,Guest suite,Entire home/apt,1,1.0,100.0,2014-03-05,t,1,2,98,99.0,f,moderate
17794306,Beer City Room - Heart of West Asheville!,35.58291,-82.59226,28806,Asheville,Bungalow,Entire home/apt,1,1.0,90.0,2017-01-03,t,2,31,244,96.0,t,flexible
17826503,Charland Chalet Guesthouse 5 Min to Town & BRP,35.55547,-82.48416,28803,Asheville,Guest suite,Entire home/apt,2,1.0,176.0,2014-07-30,t,4,1,382,98.0,t,flexible
17861930,Magical large apartment downtown!,35.59426,-82.55795,28801,Asheville,Apartment,Entire home/apt,1,1.0,135.0,2015-10-07,f,1,1,159,90.0,f,strict_14_with_grace_period
17908639,Country in the City Family Fun!,35.5738,-82.62386,28806,Asheville,House,Entire home/apt,3,2.0,180.0,2014-03-15,t,6,2,21,97.0,t,strict_14_with_grace_period
17917678,Lovely Private Apt. - Historic Home & Neighborhood,35.60876,-82.56772,28801,Asheville,Apartment,Entire home/apt,1,1.0,130.0,2017-03-27,t,1,2,116,99.0,t,flexible
17924964,Country Living in Asheville,35.56623,-82.62009,28806,Asheville,House,Private room,1,1.0,80.0,2011-02-03,f,1,2,31,99.0,t,flexible
17928351,Gorgeous View & Easy Drive to Downtown!,35.64978,-82.53984,28804,Asheville,Guest suite,Entire home/apt,1,1.0,150.0,2014-09-23,f,2,2,11,100.0,f,flexible
17935396,Retreat on Town Mountain,35.60999,-82.53958,28804,Asheville,Guest suite,Entire home/apt,1,1.0,145.0,2013-03-18,t,2,2,107,99.0,t,strict_14_with_grace_period
17971183,Top ten - Beer city - Asheville,35.57051,-82.65835,28715,Candler,Apartment,Entire home/apt,3,2.0,150.0,2017-03-30,f,2,3,4,95.0,f,moderate
18017043,Dragonfly Cottage,35.58852,-82.55798,28801,Asheville,House,Private room,1,1.0,90.0,2015-06-30,t,1,2,192,99.0,t,moderate
18018230,"Dragonfly Cottage II ,  Cozy Cottage in Downtown",35.587709999999994,-82.55785,28801,Asheville,House,Private room,1,1.0,90.0,2015-06-30,t,1,2,155,99.0,t,moderate
18022683,The West Asheville Loft,35.58115,-82.60931,28806,Asheville,Loft,Entire home/apt,1,1.0,125.0,2016-12-30,t,2,2,200,99.0,t,strict_14_with_grace_period
18040182,NEW Contemporary Apt-AshevilleMall-7mins Downtown,35.57946,-82.52895,28805,Asheville,Apartment,Entire home/apt,1,1.0,90.0,2015-07-23,t,2,2,131,98.0,f,moderate
18055958,Mountaintop Hideaway,35.59561,-82.53971,28801,Asheville,Condominium,Entire home/apt,2,2.0,145.0,2013-06-05,f,4,7,18,96.0,f,strict_14_with_grace_period
18092896,River Arts Comfy Getaway,35.58875,-82.56727,28801,Asheville,Bungalow,Entire home/apt,1,1.0,105.0,2017-04-06,t,2,2,189,98.0,t,moderate
18119864,Sunnyside,35.64745,-82.51899999999999,28804,Asheville,House,Private room,0,0.0,64.0,2017-04-08,f,1,3,2,100.0,f,moderate
18121899,Casa de Lobos - N. Asheville,35.64542,-82.52926,28804,Asheville,Guest suite,Entire home/apt,1,1.0,75.0,2015-08-25,t,2,1,83,100.0,f,flexible
18122227,Close to Everything in Beautiful Asheville,35.5523,-82.63518,28806,Candler,House,Private room,1,1.0,60.0,2017-04-08,t,1,2,58,99.0,t,flexible
18151750,Gashes Fluss Haus,35.560629999999996,-82.48724,28803,Asheville,Farm stay,Entire home/apt,1,1.0,120.0,2015-06-28,t,1,1,458,100.0,t,flexible
18178954,Luxury Suite with Blissful Comforts,35.61745,-82.55694,28804,Asheville,Guest suite,Entire home/apt,1,1.0,129.0,2013-03-07,t,1,2,75,99.0,t,strict_14_with_grace_period
18179308,Mountain View Getaway,35.514,-82.66135,28715,Candler,Guest suite,Entire home/apt,2,1.0,145.0,2017-03-30,t,2,3,73,99.0,t,moderate
18264441,Cute Craftsman Asheville Suite,35.55403,-82.6301,28806,Asheville,House,Private room,1,1.0,32.0,2016-04-18,t,2,2,149,99.0,f,strict_14_with_grace_period
18305230,Mountaintop Sanctuary,35.60437,-82.48671999999999,28805,Asheville,House,Private room,1,1.0,75.0,2015-11-22,f,1,1,18,98.0,f,moderate
18308309,"Downtown Inn Asheville, NC #2-King",35.59302,-82.55646999999999,28801,Asheville,Other,Private room,1,1.0,150.0,2016-09-22,f,2,1,5,84.0,t,flexible
18308656,"Downtown Inn Asheville, NC #3-King",35.59455,-82.55651,28801,Asheville,Other,Private room,1,1.0,150.0,2016-09-22,f,2,1,10,87.0,t,flexible
18308869,"Downtown Inn Asheville, NC #4-King",35.59335,-82.55588,28801,Asheville,Other,Private room,1,1.0,150.0,2016-09-22,f,2,1,17,91.0,t,flexible
18308979,"Downtown Inn Asheville, NC #5-King",35.59406,-82.5577,28801,Asheville,Other,Private room,1,1.0,150.0,2016-09-22,f,2,1,8,83.0,t,flexible
18309080,"Downtown Inn Asheville, NC #6-King",35.59333,-82.55624,28801,Asheville,Other,Private room,1,1.0,150.0,2016-09-22,f,2,1,5,84.0,t,flexible
18343468,"Mid-Century Mountain, With Whiskers, Chemical Free",35.560970000000005,-82.5147,28803,Asheville,House,Private room,1,1.0,45.0,2013-06-04,f,1,2,28,99.0,f,moderate
18375617,Cozy Mountain Cottage,35.53755,-82.48929,28803,Asheville,House,Entire home/apt,2,1.0,128.0,2016-01-27,t,4,2,147,100.0,f,moderate
18385101,ENJOY the DANCE of SUNLIGHT in East Asheville,35.61646,-82.49526999999999,28805,Asheville,Guesthouse,Entire home/apt,1,1.0,102.0,2017-04-24,t,1,2,83,98.0,f,moderate
18389884,"Downtown Inn Asheville, NC  #7-King",35.594590000000004,-82.556,28801,Asheville,Other,Private room,1,1.0,150.0,2016-09-22,f,2,1,30,91.0,t,flexible
18393059,Charming Arts & Crafts home in West Asheville,35.58103,-82.57855,28806,Asheville,House,Private room,1,1.0,65.0,2015-03-13,t,2,1,78,99.0,t,moderate
18404153,"Downtown Inn Asheville, NC #8-Double",35.59302,-82.55767,28801,Asheville,Other,Private room,1,1.0,150.0,2016-09-22,f,2,1,30,93.0,t,flexible
18405483,"Downtown Inn Asheville, NC #9-Double",35.5936,-82.55776,28801,Asheville,Other,Private room,1,1.0,150.0,2016-09-22,f,2,1,50,93.0,t,flexible
18406520,"Downtown Inn Asheville, NC #10-Double",35.59482,-82.55604,28801,Asheville,Other,Private room,1,1.0,150.0,2016-09-22,f,2,1,34,86.0,t,flexible
18422959,The Red Rooster Bungalow,35.579409999999996,-82.6094,28806,Asheville,Bungalow,Entire home/apt,2,1.0,145.0,2017-04-26,t,4,1,196,99.0,t,moderate
18431805,"Modern Suite by New Belgium, River Arts District",35.58287,-82.57151,28806,Asheville,Apartment,Entire home/apt,1,1.0,78.0,2017-04-26,f,1,1,216,98.0,t,moderate
18432514,Kitty Shangra La in Family Home with Hot Tub!,35.60538,-82.49481999999999,28805,Asheville,House,Private room,1,1.0,62.0,2012-01-05,f,1,1,35,99.0,f,flexible
18466431,My Green Escape,35.62251,-82.47728000000001,28805,Asheville,Apartment,Entire home/apt,2,1.0,76.0,2015-05-05,t,2,2,235,99.0,t,moderate
18471514,Robin's Nest,35.61738,-82.50353,28805,Asheville,House,Entire home/apt,1,1.0,90.0,2013-07-27,t,2,1,65,99.0,t,strict_14_with_grace_period
18472679,"Asheville one bedroom apt, 5 min from downtown.",35.59768,-82.60878000000001,28806,Asheville,Apartment,Entire home/apt,1,1.0,74.0,2017-04-29,f,1,1,1,60.0,t,flexible
18473371,West Asheville Bamboo Bungalow near French Broad River,35.569140000000004,-82.56945,28806,Asheville,Bungalow,Entire home/apt,2,1.0,199.0,2017-04-29,t,6,2,92,99.0,t,strict_14_with_grace_period
18487194,Budget Squad Bunker near downtown & pet friendly!,35.57046,-82.52896,28803,Asheville,House,Entire home/apt,2,1.0,90.0,2016-04-02,t,4,1,127,94.0,t,strict_14_with_grace_period
18510280,1920s Asheville Bungalow,35.61067,-82.55906999999999,28801,Asheville,Bungalow,Private room,1,1.0,65.0,2010-03-02,t,2,1,122,98.0,f,flexible
18521819,Convenient + modern spot:  central North Asheville,35.635259999999995,-82.53509,28804,Asheville,Guest suite,Entire home/apt,1,1.0,95.0,2016-05-23,t,1,2,206,100.0,t,moderate
18525895,Porch Living in West Asheville,35.57248,-82.57737,28806,Asheville,Guest suite,Private room,1,1.0,70.0,2013-11-18,f,2,2,22,98.0,f,moderate
18566844,"Cozy, Quiet, Walk to Downtown",35.604279999999996,-82.54884,28801,Asheville,House,Private room,1,1.0,65.0,2012-10-14,t,1,2,92,100.0,f,moderate
18592860,Stay Local: Bungalow 2 Miles to Downtown Asheville,35.597590000000004,-82.5918,28806,Asheville,Bungalow,Entire home/apt,1,1.0,119.0,2015-07-18,t,1,1,62,100.0,f,flexible
18599205,COZY WALKABLE WEST ASHEVILLE MODERN SUITE,35.58399,-82.57548,28806,Asheville,Guest suite,Entire home/apt,1,1.0,75.0,2015-11-03,t,1,2,128,100.0,f,moderate
18616393,Central AVL - 2BD/1BA Hideaway - 5min to DT,35.58998,-82.51724,28805,Asheville,Apartment,Entire home/apt,2,1.0,79.0,2016-08-24,t,2,1,42,98.0,f,strict_14_with_grace_period
18627613,Private apartment w/ kitchen and laundry,35.51099,-82.61195,28806,Asheville,Guest suite,Entire home/apt,1,1.0,73.0,2016-07-22,f,1,30,143,95.0,t,flexible
18716194,Blue Ridge Fire Tower,35.610859999999995,-82.48748,28805,Asheville,Cabin,Entire home/apt,3,1.5,250.0,2017-05-13,t,1,2,129,99.0,t,moderate
18721359,The Acorn Guesthouse,35.56916,-82.52561999999999,28803,Asheville,Guesthouse,Entire home/apt,1,1.0,62.0,2015-04-29,t,1,30,3,93.0,t,moderate
18731242,Asheville Luxury Socially Distant Retreat,35.46242,-82.59817,28704,Arden,House,Entire home/apt,5,4.5,600.0,2014-01-24,t,8,2,50,98.0,f,moderate
18751432,LOCATION : 2 mi to Downtown/Breweries/restaurants,35.58631,-82.53107,28805,Asheville,House,Entire home/apt,2,2.0,299.0,2017-05-15,t,6,1,51,100.0,t,strict_14_with_grace_period
18753699,"Tiny retreat just off the interstate, Shared Bath",35.58528,-82.46236,28805,Asheville,Cottage,Private room,1,1.0,55.0,2013-09-04,f,1,1,38,95.0,f,flexible
18776404,North Liberty House,35.607040000000005,-82.55181999999999,28801,Asheville,House,Private room,1,1.0,99.0,2012-05-03,t,1,1,106,99.0,f,strict_14_with_grace_period
18784621,"Downtown love, downtown life.",35.59283,-82.55703000000001,28801,Asheville,Apartment,Entire home/apt,1,1.0,105.0,2015-10-07,f,1,1,152,91.0,t,strict_14_with_grace_period
18825741,"Luxurious master suite, spa bath, private porch",35.598729999999996,-82.48356,28805,Asheville,House,Private room,1,1.5,125.0,2014-08-25,t,1,1,2,100.0,t,moderate
18907430,North Liberty House 2,35.60739,-82.55096,28801,Asheville,House,Private room,2,1.0,84.0,2012-05-03,t,2,1,88,99.0,f,strict_14_with_grace_period
18910863,Magical Mountain Mod Near Downtown,35.622170000000004,-82.56178,28804,Asheville,Apartment,Entire home/apt,2,1.0,79.0,2015-02-14,t,4,2,141,93.0,f,moderate
18918238,Asheville Getaway...Fenced in Backyard!,35.564209999999996,-82.6687,28715,Candler,Apartment,Entire home/apt,1,1.0,79.0,2012-05-22,t,2,2,233,97.0,t,moderate
18928361,The Azalea Cabin,35.61045,-82.58027,28806,Asheville,Cabin,Entire home/apt,3,2.0,250.0,2016-09-23,f,4,3,12,83.0,f,strict_14_with_grace_period
18929549,Off the Beat Inn Path,35.59267,-82.47299,28805,Asheville,Cottage,Entire home/apt,3,1.0,80.0,2017-05-25,t,1,2,169,99.0,t,flexible
18974593,Asheville Escape minutes to downtown! NEW FIRE PIT,35.62851,-82.46999,28805,Asheville,House,Entire home/apt,3,2.5,528.0,2017-04-02,t,12,2,79,99.0,f,strict_14_with_grace_period
18992152,Cozy Retro Camping Glamping Asheville Area,35.5774,-82.58324,28806,Asheville,Camper/RV,Entire home/apt,0,1.0,99.0,2012-11-14,f,1,3,13,97.0,f,flexible
19006372,1908 Arts and Crafts Downtown,35.60032,-82.56241999999999,28801,Asheville,House,Entire home/apt,2,1.0,50.0,2017-05-30,t,4,30,202,97.0,f,strict_14_with_grace_period
19029460,"Large private entry basement: modern, clean, airy.",35.429790000000004,-82.5255,28732,Fletcher,House,Entire home/apt,1,1.0,75.0,2016-08-17,t,2,1,164,97.0,t,flexible
19032051,Chestnut House,35.57694,-82.59418000000001,28806,Asheville,Apartment,Entire home/apt,1,1.0,91.0,2017-03-07,t,2,1,213,100.0,t,moderate
19050500,West Asheville Hilltop Hideout,35.571,-82.6242,28806,Asheville,Camper/RV,Entire home/apt,1,1.0,65.0,2015-02-26,t,3,1,160,99.0,t,flexible
19066373,Yellow Bungalow on Haywood,35.581109999999995,-82.59625,28806,Asheville,House,Entire home/apt,3,1.0,167.0,2015-08-27,t,4,2,83,93.0,t,strict_14_with_grace_period
19066512,"Entire Asheville Home - Walkable, Monthly Rental!",35.57735,-82.59786,28806,Asheville,House,Entire home/apt,4,2.0,105.0,2016-05-09,f,1,30,3,100.0,f,strict_14_with_grace_period
19077911,Bear Retreat,35.57586,-82.58988000000001,28806,Asheville,Bungalow,Entire home/apt,2,1.0,150.0,2015-03-13,f,1,30,9,96.0,t,moderate
19085821,3BR home close to Asheville,35.47059,-82.50423,28704,Arden,House,Entire home/apt,3,1.5,175.0,2017-06-02,f,6,2,3,100.0,f,moderate
19101996,The In-Between:Private small house between N&W Avl,35.605990000000006,-82.59241,28806,Asheville,House,Entire home/apt,1,1.0,82.0,2015-11-27,t,2,1,258,98.0,t,moderate
19110626,Mountain views,35.55508,-82.4757,28803,Asheville,House,Entire home/apt,3,2.0,310.0,2017-06-05,f,1,1,55,99.0,t,flexible
19118629,Just Beyond Utopia,35.61251,-82.52632,28805,Asheville,Guesthouse,Entire home/apt,0,1.0,149.0,2017-04-29,t,1,2,92,98.0,f,moderate
19120555,"River, Mountain Modern close to everything",35.567009999999996,-82.56779,28803,Asheville,House,Entire home/apt,4,3.5,375.0,2017-05-15,t,1,3,102,99.0,f,strict_14_with_grace_period
19121317,Bohemian Bargain,35.6361,-82.63202,28806,Asheville,Guest suite,Entire home/apt,1,1.0,70.0,2015-04-02,t,2,1,187,96.0,f,strict_14_with_grace_period
19129020,❤️Asheville Cozy Log Cabin Urbane Retreat 30 day +,35.587540000000004,-82.49093,28805,Asheville,Cabin,Entire home/apt,1,1.0,42.0,2014-06-03,t,2,30,10,98.0,t,moderate
19137905,Quiet Living Space Close to Downtown - West AVL,35.58364,-82.62101,28806,Asheville,House,Private room,1,1.0,57.0,2016-12-14,t,2,1,50,98.0,t,moderate
19227583,"West AVL Artsy Bungalow, easy walk to Haywood Rd",35.5735,-82.59074,28806,Asheville,Bungalow,Private room,1,1.0,70.0,2015-12-27,t,1,2,38,99.0,t,moderate
19229221,Modern Bohemian Central Loft,35.5967,-82.55473,28801,Asheville,Apartment,Entire home/apt,1,1.0,119.0,2011-03-07,t,2,1,115,99.0,f,super_strict_60
19262092,Walkable and Tranquil One Bedroom Apartment,35.58528,-82.59615,28806,Asheville,Guest suite,Entire home/apt,1,1.0,110.0,2014-06-18,t,2,2,38,99.0,t,strict_14_with_grace_period
19264539,Apartment at Haywood Bungalow,35.58045,-82.59618,28806,Asheville,Apartment,Entire home/apt,1,1.0,95.0,2015-08-27,t,2,2,89,95.0,t,moderate
19270494,"Sweet space with a hot tub, pool, private entrance",35.579,-82.62973000000001,28806,Asheville,Apartment,Entire home/apt,1,1.0,125.0,2016-10-13,t,2,2,100,99.0,f,moderate
19273710,"Cozy Country Cottage, Ten Minutes from Downtown!",35.60054,-82.59295,28806,Asheville,House,Entire home/apt,2,1.0,87.0,2016-01-27,t,2,2,70,95.0,f,moderate
19307742,Downtown Home w/Large Fenced Yard in South Slope!,35.59046,-82.54536,28801,Asheville,House,Entire home/apt,2,1.0,200.0,2017-06-15,t,1,2,105,100.0,f,moderate
19326768,VERY CLOSE TO DOWNTOWN- Peacock Escape,35.61003,-82.55346,28801,Asheville,Guest suite,Entire home/apt,1,1.0,110.0,2017-06-06,t,1,2,35,98.0,t,moderate
19340532,Asheville Cottages Resort-Immaculate & Luxurious,35.52044,-82.61388000000001,28806,Asheville,Cottage,Entire home/apt,1,1.0,285.0,2016-01-03,t,1,2,6,100.0,t,flexible
19381523,"Jaw Dropping Views, Minutes to Downtown, Location!",35.65163,-82.58413,28804,Asheville,House,Entire home/apt,1,1.5,175.0,2014-05-03,t,2,2,52,99.0,t,strict_14_with_grace_period
19387344,Asheville Forest / Hot Tub Oasis,35.48981,-82.49799,28803,Asheville,Guest suite,Entire home/apt,1,1.0,90.0,2015-03-26,t,1,1,309,95.0,f,strict_14_with_grace_period
19388286,Hot Tub Heated Bathroom Floors and VERY CLEAN!!!,35.51931,-82.61493,28806,Asheville,Cottage,Entire home/apt,1,1.0,285.0,2016-01-03,t,1,2,5,100.0,t,flexible
19406211,"Private Apartment close to Parkway, Trails, & Town",35.58712,-82.4827,28805,Asheville,Apartment,Entire home/apt,0,1.0,46.0,2015-10-29,t,1,2,179,95.0,f,moderate
19409581,Mountain stay! Private King bed/ bath. 5 mi to AVL,35.59952,-82.47675,28805,Asheville,House,Private room,1,1.0,65.0,2016-03-19,f,1,1,133,98.0,t,flexible
19415618,Country Chic Home in South Asheville,35.48927,-82.53154,28803,Asheville,House,Entire home/apt,3,2.0,143.0,2014-05-27,t,1,2,43,100.0,t,flexible
19490081,"Downtown Private Porch, Entry, Living Rm, Bath&Bed",35.587579999999996,-82.55651,28801,Asheville,Bungalow,Private room,1,1.0,120.0,2015-05-03,t,2,1,78,98.0,t,flexible
19529697,Spacious Asheville Getaway close to everything,35.474000000000004,-82.48295,28704,Asheville,House,Entire home/apt,4,1.5,99.0,2015-09-27,t,6,2,118,96.0,t,flexible
19531546,West Asheville Epicenter - NC Vacation Rental,35.573640000000005,-82.57219,28806,Asheville,House,Entire home/apt,2,2.0,184.0,2015-11-07,t,4,2,74,96.0,f,moderate
19548415,"Private Suite, private entry.",35.6342,-82.55102,28804,Asheville,Guest suite,Entire home/apt,1,1.0,99.0,2015-01-18,t,1,2,135,100.0,t,flexible
19561946,"Downtown Artist Dream, Walk everywhere!",35.59541,-82.55699,28801,Asheville,Apartment,Entire home/apt,1,1.0,100.0,2015-10-07,f,1,1,142,91.0,t,strict_14_with_grace_period
19608022,NORTH ASHEVILLE STORYBOOK COTTAGE--DOG FRIENDLY!!!,35.62191,-82.556,28804,Asheville,Bungalow,Entire home/apt,2,2.0,84.0,2015-12-03,t,1,27,5,96.0,f,strict_14_with_grace_period
19609285,Slice of Heaven in Asheville,35.53679,-82.47187,28803,Asheville,Guest suite,Entire home/apt,1,1.0,61.0,2016-06-02,t,2,1,137,99.0,t,moderate
19610809,West Asheville Garden Bungalow,35.58047,-82.58468,28806,Asheville,Bungalow,Entire home/apt,3,2.0,125.0,2014-09-16,f,1,3,4,100.0,t,flexible
19620931,Location Location Location!   Downtown Asheville,35.603390000000005,-82.55242,28801,Asheville,Apartment,Entire home/apt,1,1.0,179.0,2016-10-04,f,2,2,1,100.0,f,flexible
19622621,Rosemary Retreat 1.5 miles to UpCountry Brewing,35.57765,-82.62448,28806,Asheville,Guest suite,Entire home/apt,1,1.0,150.0,2017-03-18,t,2,2,62,98.0,t,moderate
19625971,43 Hillcrest Road,35.650490000000005,-82.57706,28804,Asheville,House,Entire home/apt,3,2.0,165.0,2012-12-20,t,6,2,20,98.0,f,moderate
19700502,Westside Wayside,35.557320000000004,-82.64464,28715,Asheville,Guesthouse,Entire home/apt,1,1.0,75.0,2012-06-05,t,2,2,91,100.0,t,moderate
19701203,Emma Bungalow- 5 minutes from Downtown,35.5973,-82.59278,28806,Asheville,House,Entire home/apt,2,1.0,115.0,2014-03-20,f,1,1,3,90.0,t,strict_14_with_grace_period
19719866,West Asheville Bungalow,35.58286,-82.5975,28806,Asheville,Bungalow,Private room,0,1.0,98.0,2017-07-06,t,1,2,89,99.0,f,flexible
